id,package_name,app_name,rating,review,market
7092,com.taobao.taobao,淘宝,5-star,用淘宝二十年了，是我购物的主要平台购物放心。而且用红包抵扣特别便宜。,Huawei
7093,com.taobao.taobao,淘宝,4-star,淘宝的店铺品种多，商家也不错，经常有购物红包，感觉挺好的。,Huawei
7094,com.taobao.taobao,淘宝,5-star,最近发现淘宝里面频道里面有一个打台球的小游戏挺好玩的，还可以和好友同屏打台球，这点很厉害，然后还有每天签到领红包的入口每天都能领补贴真的很不错。,Huawei
7095,com.taobao.taobao,淘宝,5-star,这个应用很好！天天有红包领。,Huawei
7096,com.taobao.taobao,淘宝,5-star,还好，要是多点红包就好了,Huawei
7097,com.taobao.taobao,淘宝,1-star,玩不起就别玩，签到领现金提现名额还要拼手速去抢，何必整这个活动呢…真的无语，扣扣搜搜的,Huawei
7098,com.taobao.taobao,淘宝,1-star,签到兑现金还要抢？根本抢不上，不想给就别玩好不,Huawei
7099,com.taobao.taobao,淘宝,1-star,充了88vip又让充省钱卡，关键是还没有以前优惠了，一天只能领2元的红包，还要年付，充了钱好了，红包不让用了，联系客服也没办法，极其恶心。,Huawei
7100,com.taobao.taobao,淘宝,5-star,天天用，淘宝首页每日签到和摇现金，可以有三四元的红包，买小件物品特别划算。,Huawei
7101,com.taobao.taobao,淘宝,5-star,要是在签到那里搜索到的所有商品都能用红包就好了??,Huawei
7102,com.taobao.taobao,淘宝,4-star,很便利~红包门槛如果不越来越高就更妙了,Huawei
7103,com.taobao.taobao,淘宝,1-star,好想给零颗星！！！，退货之后他肯定要发一个红包给你的，可是领了根本就没有一点用！！！有日期超过就不能用了而且根本就没办法用红包里面的钱去买其他的物品,Huawei
7104,com.taobao.taobao,淘宝,5-star,这么多年了，必须五星好评，最起码没有并夕夕那么多假的广告假的红包,Huawei
7105,com.taobao.taobao,淘宝,1-star,诈骗平台 财产根本没有保证 几千元的损失就赔个40红包完事 担保交易的事已成历史,Huawei
7106,com.taobao.taobao,淘宝,5-star,淘宝太棒了，我非常非常喜欢。就是这阵子红包怎么不可用是什么回事呀？,Huawei
7107,com.taobao.taobao,淘宝,1-star,我笑了，那个签到领现金还搞个时间才能换，还限量??,Huawei
7108,com.taobao.taobao,淘宝,5-star,一直用的淘宝买东西，价格便宜还有红包抵扣,Huawei
7109,com.taobao.taobao,淘宝,5-star,我喜欢的小家电和日常生活用品大多数是在淘宝买的，因为可以看到大家对物品的评价，比较放心，比电视购物要靠谱一点，快递速度也比以前快多了。。不过近来好像有点退步，红包很多商品都用不了，你越想买什么就越不出现什么！希望能今后能有所改进！把淘宝越办越好！,Huawei
7110,com.taobao.taobao,淘宝,1-star,我在淘宝买了一个货币充值，买的是一年，商家充了一个月之后店铺关闭，追讨90天后，淘宝客服给的答复是“给您带来不好的体验，非常抱歉。”，我信任你们淘宝，你们对于商家店铺的管理就这样，我的损失淘宝不可以补偿吗？，就很无语??,Huawei
7111,com.taobao.taobao,淘宝,5-star,不错，经济实惠，还可以领金币，五星推荐！,Huawei
7112,com.taobao.taobao,淘宝,2-star,推送消息，送红包的消息，一天发好多次，多次反馈客服都无法取消。,Huawei
7113,com.taobao.taobao,淘宝,3-star,金币兑现根本抢不到。希望多点份额。或者换成直接兑换模式。强烈希望改进！,Huawei
7114,com.taobao.taobao,淘宝,1-star,刷视频的金币越来越少，刷视频要刷好几个视频才能赚到一点金币，天天领现金到10元也不能领现金。,Huawei
7115,com.taobao.taobao,淘宝,1-star,签到。金额让人兑换红包。20块钱的兑换不知道去哪里了。真让人无语。,Huawei
7116,com.taobao.taobao,淘宝,1-star,买了东西商家没发货，我退货了红包都失效了坑人,Huawei
7117,com.taobao.taobao,淘宝,1-star,一天天的弹消息，不是什么福利购就是什么领红包，一小时两三次，客服消息和物流消息都没有这么频繁。设置里面还关不了，市值份额下降有它的理由,Huawei
7118,com.taobao.taobao,淘宝,1-star,宣传的很好，生日礼根本不给66元红包，骗子！,Huawei
7119,com.taobao.taobao,淘宝,1-star,天天推送抢红包，还关不掉，恶心,Huawei
7120,com.taobao.taobao,淘宝,1-star,好恶心的红包推送，关也关不掉，必须在手机本机设置捆绑关掉所有通知，但这样就收不到物流消息，太恶心了??,Huawei
7121,com.taobao.taobao,淘宝,1-star,什么破软件，三天两头要更新，之前版本就好好的，这一升级字啥的变得太小了，是觉得现在的人还不够近视吗，字做那么小真不明白是给谁看的，要不是有点红包谁还用这软件啊，真是服了,Huawei
7122,com.taobao.taobao,淘宝,1-star,为什么签到领现金，攒够十块也不能提现。白白整了这么久，最后提现不了，欺骗我。,Huawei
7123,com.taobao.taobao,淘宝,1-star,开通了88 VIP这个天天红包 每次它都不会自动选 非要你手动勾选 有时候就忘记了  给不起红包就别发,Huawei
7124,com.taobao.taobao,淘宝,1-star,红包和活动消息推送太多，一使用手机就推送，仅保留商家客服和快递通知还是不停推，除非关闭淘宝通知才消停,Huawei
7125,com.taobao.taobao,淘宝,1-star,淘宝钱多的没地方放，每天能烦我好多次，告诉我让我领红包。这种破烂广告没有办法关闭,Huawei
7126,com.taobao.taobao,淘宝,1-star,超级红包，一天弹十次,Huawei
7127,com.taobao.taobao,淘宝,1-star,通知栏物流信息从不通知，红包广告一大堆，无法关闭,Huawei
7128,com.taobao.taobao,淘宝,1-star,这几天一天到晚就是推红包领取消息，设置里面关了也没用，还是一直推，有病。,Huawei
7129,com.taobao.taobao,淘宝,1-star,通知怎么关都关不掉，都想直接用网页版了，一天到晚跳各种红包活动通知，也不知道有没有人管一下,Huawei
7130,com.taobao.taobao,淘宝,4-star,不知道为什么，明明开启了定位——手机开启了，淘宝APP也开启了——玩领现金摇一摇时总是提示要开启定位，非常无语……,Huawei
7131,com.taobao.taobao,淘宝,1-star,恶心死了，龙年红包100多分4单买东西，退了一单，想买其他门槛又回到100多，在红包使用规则里找不到这个说明，找客服，客服反馈上去也解决不了，错是平台，却没有补偿，只会一直说抱歉！恶心死了,Huawei
7132,com.taobao.taobao,淘宝,1-star,什么玩意，领了开年红包，不让我付款？提交不了订单，浪费时间领红包，客服只会打哈哈,Huawei
7133,com.taobao.taobao,淘宝,1-star,卡卡卡，一用红包就卡，不让用就别给，给了又不能用，一星也不想给,Huawei
7134,com.taobao.taobao,淘宝,1-star,都是坑人的套路，签到7天领现金，签到几天后又变成第1天，呵呵，跟创始人一样虚伪。以后非必要绝不用淘宝买东西,Huawei
7135,com.taobao.taobao,淘宝,2-star,一直在用淘宝购物，甚至开了几年vip，最近点了各种活动链接都会出现活动火爆或者网络崩溃等提示，同个时间同个网络用另一个账号都没问题，就那个主账号会这样，试了清除数据卸载重装还是解决不了问题。咨询了客服，只能得到换个时间试试，都一个月了每天都试不行，换什么时间你跟我说？购买啥的都没问题，就正好领现金，金币兑换商品这种链接会有这种情况，难道不是后台数据限流...,Huawei
7136,com.taobao.taobao,淘宝,1-star,我感觉淘金币就是个摆设，我28868淘金币原本可以抵消288元，结果很少用到,Huawei
7137,com.taobao.taobao,淘宝,1-star,买的衣服等了一个月，到发货时间了又说发不了货了，赔付了一个14块钱的红包，而且是消费才能使用那种，投诉了客服也处理不了，说赔付红包还是多的，现金的话会更少，欺骗与拿捏消费者做的彻底啊！失望！,Huawei
7138,com.taobao.taobao,淘宝,1-star,拍拍乐红包呢？各个版本做成一样很难吗？,Huawei
7139,com.taobao.taobao,淘宝,1-star,年货节红包总是抽不到，提示不要灰心。,Huawei
7140,com.taobao.taobao,淘宝,1-star,红包功能还得更新能用，淘宝你是真恶心。,Huawei
7141,com.taobao.taobao,淘宝,1-star,你这个广告是真的多哎，你那个通知关都关不掉，烦不烦啊，这么渴望关注？还我关注的红包有新消息，李佳琦直播间。我服了，搞这么多广告，是没人用你了吗？,Huawei
7142,com.taobao.taobao,淘宝,1-star,系统有提示，可以使用红包，但是就是使用不了，开通有什么用！！,Huawei
7143,com.taobao.taobao,淘宝,1-star,我只需要你老老实实的呆在我的手机里，不需要你跳出来给我发红包，人工客服不作为，那你这个app不用也罢,Huawei
7144,com.taobao.taobao,淘宝,3-star,把我的红包卡突然取消了，嗯！时候该卸载了。不然每天浪费时间！,Huawei
7145,com.taobao.taobao,淘宝,1-star,88VIP天天领红包，领了红包不能用，退也退不了，客服还在那里捣浆糊~我也是醉了,Huawei
7146,com.taobao.taobao,淘宝,1-star,能要脸吗？点返回硬是自动跳转斗地主，小美庭院，首页摇一摇关了还能跳转摇现金,Huawei
7147,com.taobao.taobao,淘宝,4-star,不能直接用数字人民币支付还要绑定支付宝，差评,Huawei
7148,com.taobao.taobao,淘宝,1-star,收不到货，还不给退款，给个平台代金券红包关闭退款通道，如此霸王条款你们如何面对求解,Huawei
7149,com.taobao.taobao,淘宝,1-star,淘宝抓紧改善一下吧。不然倒闭吧。，1、退货明显是质量问题，选了质量问题退货，商家不同意退货。选了效果差，客服说你选的是非质量问题，运费买家承担。就算把图片发给客服都一样。有时候六七十的东西，给你退成红包。优秀。，2、客服扯皮，不解决问题。拿着工资，就是这样对待客户的。...,Huawei
7150,com.taobao.taobao,淘宝,2-star,经常闪退，反映客服不受理，而且视频内容反反复复，逐渐某多多化，什么都学拼，团购也改成相似的，双十一活动红包给得越来越少，体验越来越差,Huawei
7151,com.taobao.taobao,淘宝,1-star,买个东西到手品质不行想退货，平台给退款直接退淘宝红包？？？我还得额外支付12元运费？？？离谱，和客服协商说只退商品钱运费我出都不行，恶心死了,Huawei
7152,com.taobao.taobao,淘宝,1-star,为什么我的帐号不能玩“摇现金”，买那么多东西，还未被邀请？？！！！淘宝这是赶客行为呀,Huawei
7153,com.taobao.taobao,淘宝,5-star,淘宝领金币提现界面真的太好用了，今天刚提现出来?5。,Huawei
7154,com.taobao.taobao,淘宝,1-star,开了88每天领2元红包，薅羊毛慢慢地买便宜的东西说网络崩溃，买贵的就可以，玩不起就别玩,Huawei
7155,com.taobao.taobao,淘宝,1-star,越来越差劲。去年11买的很多东西有问题。只让退货退款。红包买的，退了红包失效。平台客服一直敷衍，说不能强制商家给点赔偿。今年买的东西，一买完，商家马上降价。我回购了一次，商家又马上降价。客服又一直敷衍，让等几天再等几天。最后说他们不能强制商家退差价，过了处理时间。太恶心人。,Huawei
7156,com.taobao.taobao,淘宝,1-star,真的好无语什么客服问题都解决不了，红包在有效期内直接不能用客服这都处理不了？？,Huawei
7157,com.taobao.taobao,淘宝,4-star,"挺好的,就是现金提现太慢,客服服务非常好,广告也很少",Huawei
7158,com.taobao.taobao,淘宝,1-star,由于商家退款时间延长，导致我的红包过期，平台不退给我，商家不退给我，那就让消费者白白损失。非常差。到后来平台客服还自动帮我结束对话。商家也就一直道歉，那就没办法咯，反正我很生气。差评，差评。差评。,Huawei
7159,com.taobao.taobao,淘宝,1-star,真心感觉差劲，活动搞不起就不要搞，搞完了界面一关什么也不承认，问人工客服，一会红包兑成券了，一会券兑成红包了，要截图，截图发过去，呵呵没动静了。洗洗睡吧，以前挺好用的，越混越差劲！！！??,Huawei
7160,com.taobao.taobao,淘宝,5-star,非常好用了，变得方便多了。，红包购物给力,Huawei
7161,com.taobao.taobao,淘宝,1-star,淘宝已经不是以前的淘宝了。双十一前10.25踩点改价保规则，不算优惠券和红包，我就呵呵了，很多商家活动就是发放优惠券模式。如果退货重买很便宜，我天天退货重买信不信！和卖家一条裤子，客服也拖拖拉拉。用了小十年了，我也想用下去，但是你变得太……终究难逃兰因絮果，终究是错付了,Huawei
7162,com.taobao.taobao,淘宝,1-star,真差劲，莫名其妙的省钱卡要20一个月，一天只能领一张2块钱红包，让我天天上淘宝打卡吗？诱导我切换88vip卡，结果送的会员不能用了，还不能切换回去！！！太坑爹了,Huawei
7163,com.taobao.taobao,淘宝,2-star,玩不起你就别搞这种，那个什么签到领红包，翻牌选，我自己都没点他自己就翻开了，还每次都是中间的牌，要不要这么假。,Huawei
7164,com.taobao.taobao,淘宝,2-star,摇一摇领现金大多都是假的，每日签到金币领现金就更假，领了一年的金币连1元钱也兑现不了，金币抵购物现金几乎也是用不了，换了新的版本，旧的奖励规则既保留又作废，，中通快递员的态度非常恶劣，我给了差评后，中通快递公司将我加入黑名单...,Huawei
7165,com.taobao.taobao,淘宝,1-star,一星都不想给，退款全都退成淘金币，我都没使用，找官方客服推三阻四，就是不说怎么解决,Huawei
7166,com.taobao.taobao,淘宝,1-star,首页推荐页面的商品，点进去后不是人民币的图标，是这样的：￥,Huawei
7167,com.taobao.taobao,淘宝,1-star,淘宝上还有歧视心理的，有些人开摇现金有些人不开是几个意思啊,Huawei
7168,com.taobao.taobao,淘宝,4-star,你们爱删就删呗，你们本来就是进来买东西的，又不是玩游戏，搞活动就不要参加，少一个又不会缺钱，全国十四亿一家有256亿下载的人，活动假红包这还算少的嘞，要不去拼夕夕看看？拼夕夕整天200或免单，结果分享12.13个人只拿40元,Huawei
7169,com.taobao.taobao,淘宝,1-star,淘宝越来越差了，双十一活动就是坑，给不起红包就不要给呀，忙了半个月，结果还没用红包就过期了。,Huawei
7170,com.taobao.taobao,淘宝,1-star,真的无语，昨天双十一拍拍乐最后一天，得到的红包，今天就过期了，还不给个提醒,Huawei
7171,com.taobao.taobao,淘宝,1-star,双十一活动，真的是恶心死了  最后红包还没来得及兑换就过期了 21.59.59分过期 我22.20才发现 我真的是服了,Huawei
7172,com.taobao.taobao,淘宝,1-star,笑死我了淘宝赶紧倒闭吧，双十一还没结束红包兑换了没到账不能补，玩不起就别搞活动，双十一前抬价再搞优惠，难怪市场份额越来越少，玩不起就别玩,Huawei
7173,com.taobao.taobao,淘宝,1-star,抢红包通知没完没了，烦死了，关都关不掉,Huawei
7174,com.taobao.taobao,淘宝,1-star,双十一了 总给我推荐抢红包 屏蔽还屏蔽不了 怕错过快递  真的烦死了,Huawei
7175,com.taobao.taobao,淘宝,1-star,你怕不是有问题吧，一天到晚发消息还全是什么红包，我都替你嫌累,Huawei
7176,com.taobao.taobao,淘宝,1-star,双11通知根本关不掉，每天都在弹，烦死了，力度又没有别的平台大，天天发那点几分几毛的红包，又抠又想赚钱，质量没有保证，服务没有保证，什么都没有保证，做不起就不要做了,Huawei
7177,com.taobao.taobao,淘宝,1-star,还想拿个低保红包，结果啥都没有。今年就去pdd百亿补贴！淘宝能不买就不买,Huawei
7178,com.taobao.taobao,淘宝,1-star,双十一期间疯狂推送超级红包通知，没完没了的，超级讨厌,Huawei
7179,com.taobao.taobao,淘宝,1-star,无语了，跟我说随机红包结果别人都有就我没有，什么破东西,Huawei
7180,com.taobao.taobao,淘宝,1-star,搞不起活动就别搞什么双十一红包，PK都要有内幕，不给红包就不买咯，多的是可以在其他软件里买,Huawei
7181,com.taobao.taobao,淘宝,1-star,所谓的双11大作战瓜分10亿红包就是个坑:1.最坑的是不管你参不参加当天的比拼，系统每天都自动扣红包作为入场费，扣完为止。而两个比拼队伍的入场费就占了场次奖金的8成，官方只出2成。就相当于，大家拿红包出来du，把对方手里的红包抢过来。举个栗子，25元奖金的比赛，两队各扣了10元红包作为入场费，而红包塔...,Huawei
7182,com.taobao.taobao,淘宝,1-star,出些答题抢红包都是给内部知道答案的准备的,Huawei
7183,com.taobao.taobao,淘宝,1-star,真别太搞笑吧，这双十一不想办别办啊，搞什么不知道，商家明降暗升，淘宝双十一红包越做越少，这么喜欢吃入场费。66,Huawei
7184,com.taobao.taobao,淘宝,1-star,天天没完没了的抢红包推送，骚扰个没完,Huawei
7185,com.taobao.taobao,淘宝,1-star,双十一活动没有理由就把我的账号拉进小黑屋了，红包永远只有0.01。问客服说技术问题不能解决，技术力还不如本科生。,Huawei
7186,com.taobao.taobao,淘宝,1-star,负优化，界面卡顿在开屏页，里边首页丑的廉价，省钱卡也从多种8元、5元、3元红包变成统一的2元，商品评价全是商家的水军或者红包交易的好评，图片都假的要命,Huawei
7187,com.taobao.taobao,淘宝,1-star,淘宝真的是一年比一年不行，今年的双11红包少的可怜，还不如别搞,Huawei
7188,com.taobao.taobao,淘宝,1-star,几分钱的红包铺天盖地的打广告，还卖什么货，花那么多钱打广告不知道给点真补贴，越看越烦,Huawei
7189,com.taobao.taobao,淘宝,1-star,淘宝双11幻想岛活动，金币助力失败，活动火爆稍后参加，经常出现我一天不同时段助力也不行，夜里没人玩助力还不行，打客服说号正常，不给解决，我买东西咋不给我提示火爆。,Huawei
7190,com.taobao.taobao,淘宝,1-star,双十一的pk活动，不想办可以不办，10元场赢了然后25元场直接扣了10元入场费，25元场输了又退回去10元场，搁这玩循环？玩到最后一分也捞不到是吧。每天强制性参赛，我现在红包已经扣光了，接下来几天不玩了，难道要给我扣成负数是吗？让我倒贴钱？,Huawei
7191,com.taobao.taobao,淘宝,1-star,无敌了是吧，天天红包，天天开屏广告，天天李佳琦直播间，物极必反，哥们。,Huawei
7192,com.taobao.taobao,淘宝,1-star,还瓜分10亿，一年比一年少的红包，就知道你离倒闭不远了。明年估计都懒得点了。别搞虚假宣传，小心被罚款,Huawei
7193,com.taobao.taobao,淘宝,4-star,总体来说还不错，红包虽然几毛，但架不住多，福利也经常发。希望越来越好,Huawei
7194,com.taobao.taobao,淘宝,1-star,死活助力不上喵币，一直显示活动太火爆，问客户  亲建议你换个时间   服气服气,Huawei
7195,com.taobao.taobao,淘宝,2-star,人家都有看视频领现金的活动，就我没有，反映了好多次了就一直让我等等等，欺负人！,Huawei
7196,com.taobao.taobao,淘宝,1-star,限制账号，领不了红包，无法下单！差评！差评！差评！,Huawei
7197,com.taobao.taobao,淘宝,1-star,舍不得钱可以不办双十一的，烦死了，要买的东西还没平时折扣降的多，超级红包还要各种地方找口令，玩小游戏，太麻烦了,Huawei
7198,com.taobao.taobao,淘宝,1-star,摇一摇无法提现也无法摇，签到做任务给1元宝等于一分钱还得分一百份给我，看视频也是一样1个币，每次提现只能提1分钱，找客服几次都无法解决，双十一活动无法助力，升级两次开红包得一分钱，呸！现在给乞丐一分钱都不要好吧？！,Huawei
7199,com.taobao.taobao,淘宝,1-star,不要再发收红包的消息了，我已经删了，烦死了,Huawei
7200,com.taobao.taobao,淘宝,3-star,自从天天推李佳琦直播红包雨开始，就对淘宝失望了，失望的原因就是给客服反馈了都没用。,Huawei
7201,com.taobao.taobao,淘宝,1-star,消息推送全关了，结果直播红包推送来了，还没法关。，各种弹窗也不少，我都不知道为什么这软件这么臃肿，有时候还莫名的卡。，多找几个程序员，多给点钱，把软件做好一些吧,Huawei
7202,com.taobao.taobao,淘宝,1-star,非常差劲！玩双十一游戏给的红包都是一分钱！别人都是正常的，而且还限制我给别人助力。找淘宝客服只会说抱歉！一点解决办法都不给！,Huawei
7203,com.taobao.taobao,淘宝,1-star,到处都是你的广告，一个广告又是红包又是抽奖的卡你的时间，不点就卡在那里有意思吗？一点就进APP，一个广告要进几次APP，乍的，进去我就买你的东西了吗？一个三十秒的广告非得浪费你一分钟，一分钱不到的浪费那么多时间,Huawei
7204,com.taobao.taobao,淘宝,1-star,之前果园种树成功以后可以兑换十元红包，现在没有了，很烦，能不能重新上线可以兑换十元红包这个功能啊,Huawei
7205,com.taobao.taobao,淘宝,1-star,双十一，天天发抢红包信息，没完没了，无法关闭。违法了吧？,Huawei
7206,com.taobao.taobao,淘宝,1-star,你再给我推荐李佳琦红包雨，我就删了你玩别的软件去了,Huawei
7207,com.taobao.taobao,淘宝,1-star,李佳琦是给你们七十九个花西币了吗这么给他卖命,Huawei
7208,com.taobao.taobao,淘宝,1-star,太恶心了，消息通知只开了物流通知，还天天发红包雨的消息，点进去还是李佳琦直播间，我都拉黑了，真恶心??,Huawei
7209,com.taobao.taobao,淘宝,1-star,最恶心的一个软件，每次广告任务流览完之后，就提示网络异常不给金币，如果我的网络真的异常的话，为什么浏览广告任务的时候？就没提示网络异常，你们如果真的给不起的话，就不要办那个活动，在这里坑人，像话吗？,Huawei
7210,com.taobao.taobao,淘宝,1-star,一星都不想给，没看过李佳琦，还一直给我推李佳琦什么红包，关的时候还容易点进去，真烦,Huawei
7211,com.taobao.taobao,淘宝,1-star,1.无语住了从来没有使用过什么摇现金…天天有人给我发消息：你有一个福袋你有一个福袋你有一个福袋。我不需要任何东西！！！！！能不能别把淘宝搞成社交软件？？？，2.越来越累赘，我选择使用网页版登录了，卸载处理。,Huawei
7212,com.taobao.taobao,淘宝,1-star,能不能把首页的那个b“恭喜获得签到奖励元宝兑现金支付宝可提现”的红包样弹窗给删了？,Huawei
7213,com.taobao.taobao,淘宝,1-star,淘金币任务完成前显示奖励20，完成后显示1，实际到账也是1,Huawei
7214,com.taobao.taobao,淘宝,2-star,芭芭农场和摇现金小程序在mate60pro上有bug，显示摇不动了,Huawei
7215,com.taobao.taobao,淘宝,1-star,每天第一次打开，就弹出红包广告，我很讨厌这个功能，我不想要你红包硬要给我发，烦死了。,Huawei
7216,com.taobao.taobao,淘宝,1-star,现在成什么玩意了？我就是看下物流信息，进到内置菜鸟，返回一个劲的自动跳入斗地主？红包秒杀？会员中心？开发的代码里中病毒了吗,Huawei
7217,com.taobao.taobao,淘宝,1-star,购物网站里又是游戏又是视频，啥啥乱七八糟的都有，动不动慢的要死的弹窗！然后误点！还有割韭菜的随手买！链接都打不开！不知道买个啥！用低价、啥金币的误导诱惑！还把各个APP之间、链接之间搞互动！又转不动！动不动白屏！卡死！现在还频闪！,Huawei
7218,com.taobao.taobao,淘宝,1-star,原来淘宝也有玩不起的游戏，怕人家赚钱了，把签到做任务赚的金币都改了，以前每天做完，都能赚三千左右金币，下单还能赚六千。现在每天把任务做完，都赚不到100金币，这样就算做满一年任务，都提不出那10块钱。看视频那里也是一样，每转满一圈才得1金币，一天二十四小时都刷着，一年都提不出那20块。好恶心  太恶心人了。,Huawei
7219,com.taobao.taobao,淘宝,1-star,差评，那个摇现金根本就提现不了，提现的时候显示活动太火爆了，一直提现不了还有附近都摇不到人,Huawei
7220,com.taobao.taobao,淘宝,5-star,很好，很好，很不错啊??，还有个夜淘宝，真的很不错，还有领红包能提现到支付宝，就是能不能提现到微信支付，需要改进,Huawei
7221,com.taobao.taobao,淘宝,2-star,淘金币大奖无法兑换，客服也解决不了，攒了不少都用不了,Huawei
7222,com.taobao.taobao,淘宝,1-star,页面太乱，尤其首页，花里胡哨，还不时弹出弹窗红包啥的，只是简单购物，提供搜索和和推荐就行了，看起来很乱,Huawei
7223,com.taobao.taobao,淘宝,1-star,烦死了 看到一个挺好看的视频点进去 然后就一直有那个图标就是说往下发的现金之类的那种标识 而且还没法去掉,Huawei
7224,com.taobao.taobao,淘宝,1-star,一星都不想给，参加那个天天领现金活动，好好的，全变了一分，吃香不要太难看,Huawei
7225,com.taobao.taobao,淘宝,1-star,淘宝天猫真是太差了！！！一次购物退货退款，因信用及好由天猫先行退款到账，又因快递公司原因店家拒收，投诉后淘宝平台推卸责任，但是为了让把退款还回平台，居然客服打电话骗我说：淘宝平台跟店家协商了解决办法，先把退款先还回平台，然后马上给你的淘宝账户发一个157元（货物实价）的现金红包，一年内有效。结果我把钱转给了平台，红包却一直不兑现，买的东西也没到手，白白...,Huawei
7226,com.taobao.taobao,淘宝,1-star,之前淘宝界面视频那里有个可以提现的吗？现在怎么这个页面不见了？也找不到，它视频里面有时候有攒金币的图标我也点不进去，有谁知道改版到哪里去了吗？,Huawei
7227,com.taobao.taobao,淘宝,5-star,淘宝真的不错，对任何层次的人都很友好，客服有礼貌，东西好还便宜，千万别给我正下架了，那我以后在哪里买东西呀？衣服文具等等都很不错，官方客服如果因为商家错误可以强制给退款，有问必答。淘宝人生也很好啊，淘金币还可以抵钱，再说虽然不多，但是人家本来也没有说这个，以这个为卖点，还可以摇一摇挣钱！没有广告的应用真的不错，我想说那些说淘宝变了的，哪里变了，我认为...,Huawei
7228,com.taobao.taobao,淘宝,1-star,什么意思啊？好不容易金币从19块七毛五又变回15块钱了，几个意思？一颗星都不想给，特别差劲，差死了！不把金币还给我，我就打差评，一直打一直打，直到把你们打死为止！！,Huawei
7229,com.taobao.taobao,淘宝,1-star,说刷视频给赚金币，越刷到后面金币给的越少，给的越少就算了，汇率还提高，某夕夕砍一刀啊？！,Huawei
7230,com.taobao.taobao,淘宝,3-star,说是现在签到领现金呢！我去试试，放在我就没在淘宝上买过东西,Huawei
7231,com.taobao.taobao,淘宝,1-star,一星也不想给，为什么点很多案件都会出一个让人打开or下载手机淘宝的广告页？？？太迷惑了！淘工厂的客服已读不回！！已经用过红包减免的商品收货时还要付款！！把人当猴子耍,Huawei
7232,com.taobao.taobao,淘宝,1-star,受够了打开app就弹窗红包抽奖什么的，自己现在什么样了还不清楚啊，策划干什么吃的,Huawei
7233,com.taobao.taobao,淘宝,2-star,能不能把那些花里胡哨的签到领现金关了 我之前买个东西，这些东西一直在这里，真的烦。,Huawei
7234,com.taobao.taobao,淘宝,1-star,差评，差评，差评，连举报个人都没有，红包还没有举报链接，被骗5000，无法追回还无法举报，链接平台,Huawei
7235,com.taobao.taobao,淘宝,1-star,有时候包邮的产品跟不包邮的产品一起购买一旦用了省钱卡的红包之后商家无法修改运费，退运费会跟红包等比例退款，没有单独退运费的操作，虽然平台吞的钱不多，但就是很膈应人，而且反映问题之后到现在都没有解决,Huawei
7236,com.taobao.taobao,淘宝,1-star,最近发现淘宝APP一起摇现金的活动在华为手机上玩不了。，1.在华为mate40手机上摇就提示“附近没有人一起摇哦！”，但是换个手机，比如荣耀70，同一时刻，荣耀70就能摇到，华为mate就摇不到。，2.分享福袋领现金，能分享，但是朋友点后华为mate无法提现，荣耀70可以。，以上问题问过淘宝客服，根据客服说的查看过相关权限已开启，支付宝绑定...,Huawei
7237,com.taobao.taobao,淘宝,1-star,恶心人的玩意，红包都无法使用，一点击提交订单就显示购买人数过多，取消红包就可以下单,Huawei
7238,com.taobao.taobao,淘宝,1-star,TB联盟是TB推广者，TB联盟客服说超级红包是联盟推广的，在TB的超级红包是普通红包，在联盟的超级红包是高于一切的存在，有等级的不然联盟就没法骗钱了，只要你一不小心在TB点了超级红包，哪怕就是点进去看一下，然后系统红包自动使用了超级红包抵扣，你再用联盟复制链接下单返利的订单佣金就会被联盟“偷”走，大家返利下单时候一定记得看看有没有被联盟推广的超级红包骗了，TB联盟...,Huawei
7239,com.taobao.taobao,淘宝,1-star,活动做不起就别做，下面刷视频领金币换现金，差一点的时候活动直接给你弄没了,Huawei
7240,com.taobao.taobao,淘宝,1-star,签到攒钱，元宝是越来越少，就不能像以前一样，真的抠啊，签到提现干嘛要抢啊！，淘宝视频真抠啊，而且提现到支付宝不好吗！,Huawei
7241,com.taobao.taobao,淘宝,1-star,玩不起不要玩攒了十万元宝提不了有鸡毛用,Huawei
7242,com.taobao.taobao,淘宝,1-star,签到元宝，之前只要攒够数量就顺时可以提现10元。现在改成要每天10点抢名额了？而且每次蹲点抢都抢不到，提示啥所谓的“活动火爆”可笑，不想给了就直说！,Huawei
7243,com.taobao.taobao,淘宝,1-star,签到元宝，之前攒够数量可以提现10元。现在改成要每天10点抢名额了？每次点击都提示所谓的“活动火爆”可笑，不想给了就直说！,Huawei
7244,com.taobao.taobao,淘宝,2-star,签到元宝由320降到290再降到242再降到120,Huawei
7245,com.taobao.taobao,淘宝,2-star,签到元宝由320降到290再降到242，每天读满3分钟，必得0.18     到帐0.01,Huawei
7246,com.taobao.taobao,淘宝,5-star,我觉得淘宝挺好的，比方说物流出现地址不对，客服一马跟我反应，我改地址，现在买个东西，有时候快递员直接放在别的地方，我自己拿，挺好的，每天刷视频赚金豆，每日拆福袋，一马到账，质量也不错，比方说我的oppoA32的充电线用了一个多月，还没坏，还有华为畅享10手机壳和充电线好，你们干嘛黑淘宝，拼多多有时候是好的，有时候买回来坏了,Huawei
7247,com.taobao.taobao,淘宝,1-star,淘宝看视频赚金豆，经常会吃掉你的，差差差评，一星都不想给,Huawei
7248,com.qiyi.video.lite,爱奇艺极速版,2-star,我的金币没怎么用过，他直接给我消失了。????,Huawei
